info,room,url,allinfo,unitprice,price,communityName
"浦口,桥北,举报","2室1厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101824827.html,"2室1厅1厨1卫,低楼层 (共18层),65.62㎡,平层,52.22㎡,板楼,南 北,钢混结构,精装,两梯六户,有,70年,2017-10-17,商品房,2012-08-29,普通住宅,满五年,非共有,已上传房本照片",24840,,"天润城第十四街区,地图"
"秦淮,月牙湖,举报","4室2厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101809230.html,"4室2厅1厨3卫,高楼层 (共7层),93.19㎡,跃层,83.81㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-10-13,商品房,2005-04-29,普通住宅,满五年,非共有,已上传房本照片",30583,,"富丽山庄,地图"
"江宁,将军大道,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101819897.html,"3室2厅1厨2卫,低楼层 (共6层),157.94㎡,错层,暂无数据,板楼,东 南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-16,商品房,2005-11-21,普通住宅,满五年,非共有,已上传房本照片",26593,,"翠屏国际银杏苑,地图"
"雨花台,宁南,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101818279.html,"3室2厅1厨2卫,低楼层 (共11层),133.24㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,有,70年,2017-10-15,商品房,2007-12-13,普通住宅,满五年,共有,已上传房本照片",35275,,"阅城国际花园怡然园,地图"
"鼓楼,金陵小区,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101696581.html,"2室1厅1厨1卫,高楼层 (共7层),49.64㎡,暂无数据,43.18㎡,板楼,南 北,钢混结构,精装,一梯三户,暂无数据,70年,2017-09-06,商品房,2011-04-07,普通住宅,满五年,共有,已上传房本照片",25786,,"金陵新九村,地图"
"玄武,卫岗,举报","3室2厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101268204.html,"3室2厅1厨2卫,低楼层 (共18层),126.47㎡,暂无数据,120㎡,板楼,南,钢混结构,其他,两梯三户,有,70年,2017-05-03,商品房,2007-06-12,普通住宅,满五年,非共有,已上传房本照片",36373,,"银城东苑毓秀苑,地图"
"鼓楼,定淮门大街,举报","3室2厅,高楼层/共27层",https://nj.lianjia.com/ershoufang/103100707631.html,"3室2厅1厨2卫,高楼层 (共27层),147.16㎡,平层,暂无数据,板楼,南 西,钢混结构,精装,两梯五户,有,70年,2016-11-04,商品房,2006-06-30,普通住宅,满五年,共有,已上传房本照片",37375,,"清江花苑圆梦园,地图"
"江宁,麒麟镇,举报","2室2厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101010692.html,"2室2厅1厨1卫,中楼层 (共5层),94.97㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-02-21,商品房,2009-01-01,普通住宅,满五年,非共有,已上传房本照片",19480,,"锦绣花园紫桂园,地图"
"秦淮,升州路,举报","3室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101568428.html,"3室1厅1厨1卫,高楼层 (共6层),65.78㎡,暂无数据,56.63㎡,板楼,南 西 北,砖混结构,其他,一梯三户,暂无数据,70年,2017-08-01,房改房,2008-11-06,普通住宅,满五年,共有,已上传房本照片",34661,,"王府园小区,地图"
"秦淮,月牙湖,举报","4室2厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101791971.html,"4室2厅1厨2卫,低楼层 (共7层),156.37㎡,平层,156.37㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-08,商品房,2003-05-09,普通住宅,满五年,非共有,已上传房本照片",37092,,"梅花山庄园中苑,地图"
"建邺,奥体,举报","3室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103100696452.html,"3室2厅1厨1卫,高楼层 (共11层),88.26㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,70年,2016-10-30,商品房,2010-10-08,普通住宅,满五年,非共有,已上传房本照片",36597,,"中和园,地图"
"鼓楼,宁海路,举报","2室2厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101704186.html,"2室2厅1厨1卫,中楼层 (共7层),71.67㎡,暂无数据,63.92㎡,板楼,南,钢混结构,简装,一梯三户,有,70年,2017-09-08,房改房,2004-04-08,普通住宅,满五年,共有,已上传房本照片",32929,,"随园,地图"
"江宁,九龙湖,举报","4室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101468169.html,"4室2厅1厨2卫,中楼层 (共11层),147.66㎡,暂无数据,124.16㎡,板楼,南 北,钢混结构,精装,一梯四户,有,70年,2017-07-03,商品房,2011-08-17,普通住宅,满五年,非共有,已上传房本照片",27632,,"南京恒大绿洲,地图"
"栖霞,马群,举报","2室2厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101694699.html,"2室2厅1厨1卫,中楼层 (共6层),86.64㎡,暂无数据,77.85㎡,板楼,南,钢混结构,精装,一梯两户,暂无数据,70年,2017-09-06,商品房,2011-09-01,普通住宅,满五年,共有,已上传房本照片",28509,,"天悦花园,地图"
"江宁,麒麟镇,举报","2室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101325713.html,"2室2厅1厨1卫,高楼层 (共6层),83.75㎡,平层,75.55㎡,板塔结合,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-05-20,商品房,2012-02-03,普通住宅,满五年,非共有,已上传房本照片",21254,,"华汇康城,地图"
"江宁,麒麟镇,举报","2室1厅,中楼层/共4层",https://nj.lianjia.com/ershoufang/103101536713.html,"2室1厅1厨1卫,中楼层 (共4层),74.62㎡,暂无数据,64.37㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-07-23,商品房,2012-05-18,普通住宅,满五年,共有,已上传房本照片",22113,,"锦绣花园紫桂园,地图"
"秦淮,大光路,举报","3室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103100747327.html,"3室2厅1厨1卫,中楼层 (共18层),103.04㎡,平层,100㎡,板楼,南 北,钢混结构,简装,两梯两户,有,70年,2016-11-17,商品房,2011-05-21,普通住宅,满五年,共有,已上传房本照片",42605,,"凯悦天琴花园,地图"
"江宁,百家湖,举报","3室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101056767.html,"3室2厅1厨2卫,高楼层 (共11层),119.2㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯四户,有,70年,2017-03-05,商品房,2007-02-25,普通住宅,满五年,非共有,已上传房本照片",28524,,"文化名园烟波阁,地图"
"江宁,九龙湖,举报","2室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103100884530.html,"2室2厅1厨1卫,中楼层 (共11层),89.42㎡,暂无数据,75.02㎡,板楼,南,钢混结构,精装,一梯四户,有,70年,2017-01-02,商品房,2012-05-24,普通住宅,满五年,非共有,已上传房本照片",29077,,"南京恒大绿洲,地图"
"浦口,桥北,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103100733021.html,"3室2厅1厨2卫,低楼层 (共6层),110.02㎡,平层,99.53㎡,板楼,南 北,砖混结构,毛坯,一梯两户,暂无数据,70年,2016-11-12,商品房,2009-12-21,普通住宅,满五年,共有,已上传房本照片",19997,,"幸福美地花园,地图"
"雨花台,宁南,举报","4室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101498957.html,"4室2厅1厨2卫,高楼层 (共11层),149.7㎡,暂无数据,127.57㎡,板塔结合,南 北,钢混结构,精装,一梯两户,有,70年,2017-07-12,商品房,2009-12-19,普通住宅,满五年,共有,已上传房本照片",41083,,"阅城国际花园怡然园,地图"
"秦淮,光华路,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101288982.html,"3室2厅1厨2卫,低楼层 (共11层),122.3㎡,暂无数据,102.55㎡,板塔结合,南 北,钢混结构,简装,一梯两户,有,70年,2017-05-09,商品房,2012-05-07,普通住宅,满五年,共有,已上传房本照片",32462,,"黄埔鑫园,地图"
"玄武,卫岗,举报","2室2厅,中楼层/共18层",https://nj.lianjia.com/ershoufang/103101616329.html,"2室2厅1厨1卫,中楼层 (共18层),93.7㎡,暂无数据,78.51㎡,板楼,南 北,钢混结构,精装,两梯三户,有,70年,2017-08-14,商品房,2008-08-26,普通住宅,满五年,共有,已上传房本照片",42370,,"钟山花园城山水居,地图"
"秦淮,五老村,举报","3室1厅,高楼层/共9层",https://nj.lianjia.com/ershoufang/103101706884.html,"3室1厅1厨1卫,高楼层 (共9层),109.34㎡,平层,96.48㎡,板塔结合,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-09-09,房改房,2011-09-22,普通住宅,满五年,共有,已上传房本照片",33748,,"海宇公寓,地图"
"浦口,桥北,举报","3室2厅,低楼层/共18层",https://nj.lianjia.com/ershoufang/103101526845.html,"3室2厅1厨1卫,低楼层 (共18层),88.3㎡,暂无数据,70.72㎡,板楼,南,钢混结构,简装,两梯两户,有,70年,2017-07-20,商品房,2012-09-12,普通住宅,满五年,共有,已上传房本照片",26048,,"旭日爱上城第三区,地图"
"玄武,月苑,举报","3室2厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101506566.html,"3室2厅1厨2卫,高楼层 (共11层),116.18㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,一梯四户,有,70年,2017-07-14,商品房,2003-08-05,普通住宅,满五年,共有,已上传房本照片",29954,,"雯锦雅苑,地图"
"江宁,百家湖,举报","3室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101335928.html,"3室2厅1厨1卫,中楼层 (共11层),118.49㎡,暂无数据,101.28㎡,板楼,南 北,未知结构,精装,一梯三户,暂无数据,70年,2017-05-23,商品房,2012-07-12,普通住宅,满五年,非共有,已上传房本照片",29117,,"逸翠居,地图"
"雨花台,小行,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101790286.html,"2室1厅1厨1卫,高楼层 (共6层),58.19㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-07,商品房,1999-11-26,普通住宅,满五年,非共有,已上传房本照片",25778,,"菊花新村三村,地图"
"鼓楼,龙江,举报","3室2厅,低楼层/共12层",https://nj.lianjia.com/ershoufang/103101788686.html,"3室2厅1厨1卫,低楼层 (共12层),119.91㎡,平层,106.34㎡,板楼,南 北,钢混结构,精装,两梯两户,有,70年,2017-10-07,商品房,2003-02-07,普通住宅,满五年,共有,已上传房本照片",45034,,"金信花园,地图"
"江宁,将军大道,举报","3室2厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101767190.html,"3室2厅1厨2卫,中楼层 (共5层),119.81㎡,平层,106.72㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-28,商品房,2012-07-30,普通住宅,满五年,非共有,已上传房本照片",27210,,"挪威森林,地图"
"建邺,南苑,举报","3室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101786181.html,"3室1厅1厨1卫,中楼层 (共7层),76.76㎡,平层,66.99㎡,板楼,南 北,砖混结构,简装,一梯两户,暂无数据,70年,2017-10-06,房改房,1999-04-13,普通住宅,满五年,非共有,已上传房本照片",30876,,"真园,地图"
"江宁,科学园,举报","2室2厅,中楼层/共16层",https://nj.lianjia.com/ershoufang/103101773326.html,"2室2厅1厨1卫,中楼层 (共16层),68.52㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,70年,2017-09-30,商品房,2014-05-22,普通住宅,满两年,非共有,已上传房本照片",28605,,"武夷绿洲观竹苑,地图"
"江宁,麒麟镇,举报","3室2厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101600813.html,"3室2厅1厨1卫,中楼层 (共6层),117.25㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-08-10,商品房,2011-04-27,普通住宅,满五年,共有,已上传房本照片",18764,,"锦绣花园紫桂园,地图"
"江宁,麒麟镇,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101798535.html,"2室1厅1厨1卫,低楼层 (共6层),64.91㎡,平层,56.75㎡,板塔结合,南,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-10-10,经济适用房,2009-11-23,普通住宅,满五年,共有,已上传房本照片",20182,,"悦民公寓,地图"
"玄武,卫岗,举报","3室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101791250.html,"3室1厅1厨1卫,中楼层 (共7层),70.6㎡,平层,63.26㎡,板楼,南 北,钢混结构,简装,一梯三户,有,70年,2017-10-08,房改房,2004-05-28,普通住宅,满五年,非共有,已上传房本照片",40369,,"康定里,地图"
"玄武,卫岗,举报","3室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101788259.html,"3室1厅1厨1卫,中楼层 (共7层),70.19㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,有,70年,2017-10-07,房改房,2004-06-08,普通住宅,满五年,非共有,已上传房本照片",40605,,"康定里,地图"
"秦淮,月牙湖,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101795290.html,"3室2厅1厨2卫,低楼层 (共6层),109.54㎡,平层,98.92㎡,板塔结合,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-09,商品房,2005-11-10,普通住宅,满五年,共有,已上传房本照片",32409,,"三金福邸,地图"
"江宁,百家湖,举报","2室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101814662.html,"2室2厅1厨1卫,中楼层 (共11层),97.75㎡,平层,97.75㎡,板塔结合,南,钢混结构,精装,一梯两户,有,70年,2017-10-14,商品房,2008-12-05,普通住宅,满五年,非共有,已上传房本照片",27417,,"天琪雅居,地图"
"江宁,岔路口,举报","1室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101676688.html,"1室1厅1厨1卫,中楼层 (共7层),42.12㎡,暂无数据,34.76㎡,板楼,东,钢混结构,简装,一梯三户,暂无数据,70年,2017-09-01,商品房,2012-06-13,普通住宅,满五年,非共有,已上传房本照片",27303,,"南方花园B组团,地图"
"浦口,桥北,举报","3室2厅,中楼层/共9层",https://nj.lianjia.com/ershoufang/103101834250.html,"3室2厅1厨1卫,中楼层 (共9层),90.99㎡,暂无数据,73.29㎡,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2017-10-20,商品房,2009-05-11,普通住宅,满五年,共有,已上传房本照片",21981,,"江岸水城,地图"
"秦淮,秦虹,举报","3室1厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101785133.html,"3室1厅1厨1卫,中楼层 (共5层),64.9㎡,平层,57.24㎡,板塔结合,南 北,钢混结构,精装,一梯四户,暂无数据,70年,2017-10-06,商品房,2008-09-26,普通住宅,满五年,非共有,已上传房本照片",27427,,"扇骨里小区,地图"
"浦口,桥北,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101821417.html,"3室2厅1厨1卫,低楼层 (共11层),88.6㎡,暂无数据,73.22㎡,板塔结合,南,钢混结构,简装,一梯两户,有,70年,2017-10-16,商品房,2012-08-06,普通住宅,满五年,共有,已上传房本照片",22010,,"天润城第十一街区,地图"
"建邺,南苑,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101763636.html,"2室1厅1厨1卫,中楼层 (共7层),61.11㎡,平层,52.72㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-09-26,房改房,2012-07-10,普通住宅,满五年,非共有,已上传房本照片",31583,,"开园,地图"
"栖霞,迈皋桥,举报","3室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101825387.html,"3室1厅1厨1卫,高楼层 (共6层),86.63㎡,平层,75.56㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-10-18,房改房,2003-07-21,普通住宅,满五年,非共有,已上传房本照片",24011,,"兴贤佳园,地图"
"玄武,丹凤街,举报","3室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101821074.html,"3室1厅1厨1卫,高楼层 (共7层),62.23㎡,暂无数据,55.02㎡,板楼,东 西,砖混结构,简装,一梯三户,暂无数据,70年,2017-10-16,房改房,2009-01-08,普通住宅,满五年,共有,已上传房本照片",27158,,"丹凤街,地图"
"浦口,桥北,举报","2室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101816658.html,"2室2厅1厨1卫,高楼层 (共6层),85.94㎡,平层,73.54㎡,板楼,南,钢混结构,精装,一梯两户,暂无数据,70年,2017-10-15,商品房,2012-09-28,普通住宅,满五年,共有,已上传房本照片",23854,,"威尼斯水城第十街区,地图"
"建邺,应天西路,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101714601.html,"2室1厅1厨1卫,中楼层 (共7层),66.68㎡,暂无数据,56.62㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-09-11,房改房,1997-09-24,普通住宅,满五年,非共有,已上传房本照片",29995,,"虹苑新寓一村,地图"
"鼓楼,金陵小区,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101762623.html,"2室1厅1厨1卫,高楼层 (共7层),50.99㎡,暂无数据,43.89㎡,板楼,南,砖混结构,简装,一梯两户,有,70年,2017-09-26,商品房,2009-09-09,普通住宅,满五年,非共有,已上传房本照片",22319,,"燕江园小区,地图"
"江宁,岔路口,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101774315.html,"3室2厅1厨1卫,低楼层 (共11层),103.52㎡,平层,暂无数据,板塔结合,南 北,钢混结构,简装,一梯两户,有,70年,2017-09-30,商品房,2008-04-07,普通住宅,满五年,共有,已上传房本照片",24633,,"天地新城天柱座,地图"
"玄武,卫岗,举报","2室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103100745728.html,"2室1厅1厨1卫,低楼层 (共7层),61.62㎡,平层,52.94㎡,板塔结合,南 北,钢混结构,简装,一梯两户,有,70年,2016-11-17,商品房,2008-01-15,普通住宅,满五年,非共有,已上传房本照片",25155,,"卫岗26号小区,地图"
